,Time,GSR
1885,01-12-2021 15:33:16.979000,0.4740354
1886,01-12-2021 15:33:17.229000,0.4740354
1887,01-12-2021 15:33:17.479000,0.4740354
1888,01-12-2021 15:33:17.729000,0.4740354
1889,01-12-2021 15:33:17.979000,0.4740354
1890,01-12-2021 15:33:18.229000,0.4778789
1891,01-12-2021 15:33:18.479000,0.4765978
1892,01-12-2021 15:33:18.729000,0.4778789
1893,01-12-2021 15:33:18.979000,0.4765978
1894,01-12-2021 15:33:19.229000,0.4765978
1895,01-12-2021 15:33:19.479000,0.4765978
1896,01-12-2021 15:33:19.729000,0.4765978
1897,01-12-2021 15:33:19.979000,0.4765978
1898,01-12-2021 15:33:20.229000,0.4778789
1899,01-12-2021 15:33:20.479000,0.4740354
1900,01-12-2021 15:33:20.729000,0.4740354
1901,01-12-2021 15:33:20.979000,0.4727542
1902,01-12-2021 15:33:21.229000,0.4727542
1903,01-12-2021 15:33:21.479000,0.4701919
1904,01-12-2021 15:33:21.729000,0.4701919
1905,01-12-2021 15:33:21.979000,0.471473
1906,01-12-2021 15:33:22.229000,0.4740354
1907,01-12-2021 15:33:22.479000,0.4727542
1908,01-12-2021 15:33:22.729000,0.4740354
1909,01-12-2021 15:33:22.979000,0.4740354
1910,01-12-2021 15:33:23.229000,0.4740354
1911,01-12-2021 15:33:23.479000,0.4740354
1912,01-12-2021 15:33:23.729000,0.4753166
1913,01-12-2021 15:33:23.979000,0.4753166
1914,01-12-2021 15:33:24.229000,0.4727542
1915,01-12-2021 15:33:24.479000,0.4727542
1916,01-12-2021 15:33:24.729000,0.4727542
1917,01-12-2021 15:33:24.979000,0.4727542
1918,01-12-2021 15:33:25.229000,0.4765978
1919,01-12-2021 15:33:25.479000,0.4753166
1920,01-12-2021 15:33:25.729000,0.4753166
1921,01-12-2021 15:33:25.979000,0.4753166
1922,01-12-2021 15:33:26.229000,0.4753166
1923,01-12-2021 15:33:26.479000,0.4753166
1924,01-12-2021 15:33:26.729000,0.4778789
1925,01-12-2021 15:33:26.979000,0.4727542
1926,01-12-2021 15:33:27.229000,0.4753166
1927,01-12-2021 15:33:27.479000,0.4727542
1928,01-12-2021 15:33:27.729000,0.4753166
1929,01-12-2021 15:33:27.979000,0.4753166
1930,01-12-2021 15:33:28.229000,0.4753166
1931,01-12-2021 15:33:28.479000,0.4727542
1932,01-12-2021 15:33:28.729000,0.4740354
1933,01-12-2021 15:33:28.979000,0.4727542
1934,01-12-2021 15:33:29.229000,0.4753166
1935,01-12-2021 15:33:29.479000,0.4753166
1936,01-12-2021 15:33:29.729000,0.4753166
1937,01-12-2021 15:33:29.979000,0.4765978
1938,01-12-2021 15:33:30.229000,0.4753166
1939,01-12-2021 15:33:30.479000,0.4753166
1940,01-12-2021 15:33:30.729000,0.4740354
1941,01-12-2021 15:33:30.979000,0.4753166
1942,01-12-2021 15:33:31.229000,0.4753166
1943,01-12-2021 15:33:31.479000,0.4727542
1944,01-12-2021 15:33:31.729000,0.4727542
1945,01-12-2021 15:33:31.979000,0.4727542
1946,01-12-2021 15:33:32.229000,0.4727542
1947,01-12-2021 15:33:32.479000,0.4727542
1948,01-12-2021 15:33:32.729000,0.4740354
1949,01-12-2021 15:33:32.979000,0.4727542
1950,01-12-2021 15:33:33.229000,0.4727542
1951,01-12-2021 15:33:33.479000,0.4765978
1952,01-12-2021 15:33:33.729000,0.4765978
1953,01-12-2021 15:33:33.979000,0.4765978
1954,01-12-2021 15:33:34.229000,0.4753166
1955,01-12-2021 15:33:34.479000,0.4753166
1956,01-12-2021 15:33:34.729000,0.4753166
1957,01-12-2021 15:33:34.979000,0.4753166
1958,01-12-2021 15:33:35.229000,0.4753166
1959,01-12-2021 15:33:35.479000,0.4740354
1960,01-12-2021 15:33:35.729000,0.4740354
1961,01-12-2021 15:33:35.979000,0.4727542
1962,01-12-2021 15:33:36.229000,0.4753166
1963,01-12-2021 15:33:36.479000,0.4727542
1964,01-12-2021 15:33:36.729000,0.4727542
1965,01-12-2021 15:33:36.979000,0.4727542
1966,01-12-2021 15:33:37.229000,0.4765978
1967,01-12-2021 15:33:37.479000,0.4765978
1968,01-12-2021 15:33:37.729000,0.4778789
1969,01-12-2021 15:33:37.979000,0.4765978
1970,01-12-2021 15:33:38.229000,0.4791601
1971,01-12-2021 15:33:38.479000,0.4765978
1972,01-12-2021 15:33:38.729000,0.4765978
1973,01-12-2021 15:33:38.979000,0.4778789
1974,01-12-2021 15:33:39.229000,0.4740354
1975,01-12-2021 15:33:39.479000,0.4740354
1976,01-12-2021 15:33:39.729000,0.4740354
1977,01-12-2021 15:33:39.979000,0.4753166
1978,01-12-2021 15:33:40.229000,0.4727542
1979,01-12-2021 15:33:40.479000,0.4753166
1980,01-12-2021 15:33:40.729000,0.4740354
1981,01-12-2021 15:33:40.979000,0.4765978
1982,01-12-2021 15:33:41.229000,0.4765978
1983,01-12-2021 15:33:41.479000,0.4753166
1984,01-12-2021 15:33:41.729000,0.4765978
1985,01-12-2021 15:33:41.979000,0.4753166
1986,01-12-2021 15:33:42.229000,0.4765978
1987,01-12-2021 15:33:42.479000,0.4753166
1988,01-12-2021 15:33:42.729000,0.4740354
1989,01-12-2021 15:33:42.979000,0.4727542
1990,01-12-2021 15:33:43.229000,0.4727542
1991,01-12-2021 15:33:43.479000,0.4727542
1992,01-12-2021 15:33:43.729000,0.4727542
1993,01-12-2021 15:33:43.979000,0.4753166
1994,01-12-2021 15:33:44.229000,0.4727542
1995,01-12-2021 15:33:44.479000,0.4740354
1996,01-12-2021 15:33:44.729000,0.4740354
1997,01-12-2021 15:33:44.979000,0.4765978
1998,01-12-2021 15:33:45.229000,0.4765978
1999,01-12-2021 15:33:45.479000,0.4765978
2000,01-12-2021 15:33:45.729000,0.4765978
2001,01-12-2021 15:33:45.979000,0.4765978
2002,01-12-2021 15:33:46.229000,0.4778789
2003,01-12-2021 15:33:46.479000,0.4740354
2004,01-12-2021 15:33:46.729000,0.4740354
2005,01-12-2021 15:33:46.979000,0.4753166
2006,01-12-2021 15:33:47.229000,0.4740354
2007,01-12-2021 15:33:47.479000,0.4727542
2008,01-12-2021 15:33:47.729000,0.4765978
2009,01-12-2021 15:33:47.979000,0.4765978
2010,01-12-2021 15:33:48.229000,0.4765978
2011,01-12-2021 15:33:48.479000,0.4753166
2012,01-12-2021 15:33:48.729000,0.4753166
2013,01-12-2021 15:33:48.979000,0.4753166
2014,01-12-2021 15:33:49.229000,0.4765978
2015,01-12-2021 15:33:49.479000,0.4765978
2016,01-12-2021 15:33:49.729000,0.4765978
2017,01-12-2021 15:33:49.979000,0.4765978
2018,01-12-2021 15:33:50.229000,0.4765978
2019,01-12-2021 15:33:50.479000,0.4740354
2020,01-12-2021 15:33:50.729000,0.4740354
2021,01-12-2021 15:33:50.979000,0.4740354
2022,01-12-2021 15:33:51.229000,0.4740354
2023,01-12-2021 15:33:51.479000,0.4740354
2024,01-12-2021 15:33:51.729000,0.4740354
2025,01-12-2021 15:33:51.979000,0.4753166
2026,01-12-2021 15:33:52.229000,0.4753166
2027,01-12-2021 15:33:52.479000,0.4740354
2028,01-12-2021 15:33:52.729000,0.4753166
2029,01-12-2021 15:33:52.979000,0.4753166
2030,01-12-2021 15:33:53.229000,0.4765978
2031,01-12-2021 15:33:53.479000,0.4765978
2032,01-12-2021 15:33:53.729000,0.4765978
2033,01-12-2021 15:33:53.979000,0.4778789
2034,01-12-2021 15:33:54.229000,0.4765978
2035,01-12-2021 15:33:54.479000,0.4753166
2036,01-12-2021 15:33:54.729000,0.4740354
2037,01-12-2021 15:33:54.979000,0.4740354
2038,01-12-2021 15:33:55.229000,0.4740354
2039,01-12-2021 15:33:55.479000,0.4727542
2040,01-12-2021 15:33:55.729000,0.4765978
2041,01-12-2021 15:33:55.979000,0.4765978
2042,01-12-2021 15:33:56.229000,0.4778789
2043,01-12-2021 15:33:56.479000,0.4778789
2044,01-12-2021 15:33:56.729000,0.4778789
2045,01-12-2021 15:33:56.979000,0.4778789
2046,01-12-2021 15:33:57.229000,0.4778789
2047,01-12-2021 15:33:57.479000,0.4778789
2048,01-12-2021 15:33:57.729000,0.4765978
2049,01-12-2021 15:33:57.979000,0.4958154
2050,01-12-2021 15:33:58.229000,0.4765978
2051,01-12-2021 15:33:58.479000,0.4753166
2052,01-12-2021 15:33:58.729000,0.4740354
2053,01-12-2021 15:33:58.979000,0.4740354
2054,01-12-2021 15:33:59.229000,0.4740354
2055,01-12-2021 15:33:59.479000,0.4740354
2056,01-12-2021 15:33:59.729000,0.4753166
2057,01-12-2021 15:33:59.979000,0.4727542
2058,01-12-2021 15:34:00.229000,0.4753166
2059,01-12-2021 15:34:00.479000,0.4740354
2060,01-12-2021 15:34:00.729000,0.4945342
2061,01-12-2021 15:34:00.979000,0.4778789
2062,01-12-2021 15:34:01.229000,0.4765978
2063,01-12-2021 15:34:01.479000,0.4778789
2064,01-12-2021 15:34:01.729000,0.4778789
2065,01-12-2021 15:34:01.979000,0.4778789
2066,01-12-2021 15:34:02.229000,0.4765978
2067,01-12-2021 15:34:02.479000,0.4753166
2068,01-12-2021 15:34:02.729000,0.4753166
2069,01-12-2021 15:34:02.979000,0.4753166
2070,01-12-2021 15:34:03.229000,0.4753166
2071,01-12-2021 15:34:03.479000,0.4765978
2072,01-12-2021 15:34:03.729000,0.4765978
2073,01-12-2021 15:34:03.979000,0.4778789
2074,01-12-2021 15:34:04.229000,0.4804413
2075,01-12-2021 15:34:04.479000,0.4804413
2076,01-12-2021 15:34:04.729000,0.4804413
2077,01-12-2021 15:34:04.979000,0.4791601
2078,01-12-2021 15:34:05.229000,0.4804413
2079,01-12-2021 15:34:05.479000,0.4778789
2080,01-12-2021 15:34:05.729000,0.4778789
2081,01-12-2021 15:34:05.979000,0.4791601
2082,01-12-2021 15:34:06.229000,0.4791601
2083,01-12-2021 15:34:06.479000,0.4765978
2084,01-12-2021 15:34:06.729000,0.4791601
2085,01-12-2021 15:34:06.979000,0.4791601
2086,01-12-2021 15:34:07.229000,0.4804413
2087,01-12-2021 15:34:07.479000,0.4804413
2088,01-12-2021 15:34:07.729000,0.4804413
2089,01-12-2021 15:34:07.979000,0.4804413
2090,01-12-2021 15:34:08.229000,0.4778789
2091,01-12-2021 15:34:08.479000,0.4778789
2092,01-12-2021 15:34:08.729000,0.4765978
2093,01-12-2021 15:34:08.979000,0.4791601
2094,01-12-2021 15:34:09.229000,0.4791601
2095,01-12-2021 15:34:09.479000,0.4804413
2096,01-12-2021 15:34:09.729000,0.4804413
2097,01-12-2021 15:34:09.979000,0.4791601
2098,01-12-2021 15:34:10.229000,0.4804413
2099,01-12-2021 15:34:10.479000,0.4817225
2100,01-12-2021 15:34:10.729000,0.4817225
2101,01-12-2021 15:34:10.979000,0.4817225
2102,01-12-2021 15:34:11.229000,0.4791601
2103,01-12-2021 15:34:11.479000,0.4791601
2104,01-12-2021 15:34:11.729000,0.4804413
2105,01-12-2021 15:34:11.979000,0.4778789
2106,01-12-2021 15:34:12.229000,0.4804413
2107,01-12-2021 15:34:12.479000,0.4791601
2108,01-12-2021 15:34:12.729000,0.4817225
2109,01-12-2021 15:34:12.979000,0.4817225
2110,01-12-2021 15:34:13.229000,0.4830036
2111,01-12-2021 15:34:13.479000,0.4817225
2112,01-12-2021 15:34:13.729000,0.4830036
2113,01-12-2021 15:34:13.979000,0.4817225
2114,01-12-2021 15:34:14.229000,0.4830036
2115,01-12-2021 15:34:14.479000,0.4830036
2116,01-12-2021 15:34:14.729000,0.4817225
2117,01-12-2021 15:34:14.979000,0.4817225
2118,01-12-2021 15:34:15.229000,0.4804413
2119,01-12-2021 15:34:15.479000,0.4804413
2120,01-12-2021 15:34:15.729000,0.4830036
2121,01-12-2021 15:34:15.979000,0.4804413
2122,01-12-2021 15:34:16.229000,0.4804413
2123,01-12-2021 15:34:16.479000,0.4804413
2124,01-12-2021 15:34:16.729000,0.4817225
2125,01-12-2021 15:34:16.979000,0.4830036
2126,01-12-2021 15:34:17.229000,0.4842848
2127,01-12-2021 15:34:17.479000,0.4830036
2128,01-12-2021 15:34:17.729000,0.4830036
2129,01-12-2021 15:34:17.979000,0.4830036
2130,01-12-2021 15:34:18.229000,0.4830036
2131,01-12-2021 15:34:18.479000,0.4830036
2132,01-12-2021 15:34:18.729000,0.4817225
2133,01-12-2021 15:34:18.979000,0.4804413
2134,01-12-2021 15:34:19.229000,0.4817225
2135,01-12-2021 15:34:19.479000,0.4804413
2136,01-12-2021 15:34:19.729000,0.4817225
2137,01-12-2021 15:34:19.979000,0.4842848
2138,01-12-2021 15:34:20.229000,0.4842848
2139,01-12-2021 15:34:20.479000,0.4842848
2140,01-12-2021 15:34:20.729000,0.4830036
2141,01-12-2021 15:34:20.979000,0.4830036
2142,01-12-2021 15:34:21.229000,0.4817225
2143,01-12-2021 15:34:21.479000,0.4817225
2144,01-12-2021 15:34:21.729000,0.4804413
2145,01-12-2021 15:34:21.979000,0.4830036
2146,01-12-2021 15:34:22.229000,0.4804413
2147,01-12-2021 15:34:22.479000,0.4804413
2148,01-12-2021 15:34:22.729000,0.4804413
2149,01-12-2021 15:34:22.979000,0.4830036
2150,01-12-2021 15:34:23.229000,0.4842848
2151,01-12-2021 15:34:23.479000,0.4842848
2152,01-12-2021 15:34:23.729000,0.4842848
2153,01-12-2021 15:34:23.979000,0.4842848
2154,01-12-2021 15:34:24.229000,0.4842848
2155,01-12-2021 15:34:24.479000,0.4842848
2156,01-12-2021 15:34:24.729000,0.4842848
2157,01-12-2021 15:34:24.979000,0.4817225
2158,01-12-2021 15:34:25.229000,0.4817225
2159,01-12-2021 15:34:25.479000,0.4817225
2160,01-12-2021 15:34:25.729000,0.4830036
2161,01-12-2021 15:34:25.979000,0.4830036
2162,01-12-2021 15:34:26.229000,0.4842848
2163,01-12-2021 15:34:26.479000,0.4842848
2164,01-12-2021 15:34:26.729000,0.4842848
2165,01-12-2021 15:34:26.979000,0.4842848
2166,01-12-2021 15:34:27.229000,0.4842848
2167,01-12-2021 15:34:27.479000,0.4842848
2168,01-12-2021 15:34:27.729000,0.4842848
2169,01-12-2021 15:34:27.979000,0.4842848
2170,01-12-2021 15:34:28.229000,0.4830036
2171,01-12-2021 15:34:28.479000,0.4817225
2172,01-12-2021 15:34:28.729000,0.4842848
2173,01-12-2021 15:34:28.979000,0.4842848
2174,01-12-2021 15:34:29.229000,0.4817225
2175,01-12-2021 15:34:29.479000,0.4830036
2176,01-12-2021 15:34:29.729000,0.4817225
2177,01-12-2021 15:34:29.979000,0.485566
2178,01-12-2021 15:34:30.229000,0.4842848
2179,01-12-2021 15:34:30.479000,0.485566
2180,01-12-2021 15:34:30.729000,0.485566
2181,01-12-2021 15:34:30.979000,0.4842848
2182,01-12-2021 15:34:31.229000,0.4842848
2183,01-12-2021 15:34:31.479000,0.4842848
2184,01-12-2021 15:34:31.729000,0.4830036
2185,01-12-2021 15:34:31.979000,0.4817225
2186,01-12-2021 15:34:32.229000,0.4817225
2187,01-12-2021 15:34:32.479000,0.4817225
2188,01-12-2021 15:34:32.729000,0.4817225
2189,01-12-2021 15:34:32.979000,0.4842848
2190,01-12-2021 15:34:33.229000,0.4830036
2191,01-12-2021 15:34:33.479000,0.4830036
2192,01-12-2021 15:34:33.729000,0.485566
2193,01-12-2021 15:34:33.979000,0.4842848
2194,01-12-2021 15:34:34.229000,0.4842848
2195,01-12-2021 15:34:34.479000,0.485566
2196,01-12-2021 15:34:34.729000,0.4842848
2197,01-12-2021 15:34:34.979000,0.4842848
2198,01-12-2021 15:34:35.229000,0.485566
2199,01-12-2021 15:34:35.479000,0.4830036
2200,01-12-2021 15:34:35.729000,0.4830036
2201,01-12-2021 15:34:35.979000,0.4830036
2202,01-12-2021 15:34:36.229000,0.4830036
2203,01-12-2021 15:34:36.479000,0.4817225
2204,01-12-2021 15:34:36.729000,0.4830036
2205,01-12-2021 15:34:36.979000,0.485566
2206,01-12-2021 15:34:37.229000,0.485566
2207,01-12-2021 15:34:37.479000,0.4842848
2208,01-12-2021 15:34:37.729000,0.485566
2209,01-12-2021 15:34:37.979000,0.4842848
2210,01-12-2021 15:34:38.229000,0.485566
2211,01-12-2021 15:34:38.479000,0.4830036
2212,01-12-2021 15:34:38.729000,0.4830036
2213,01-12-2021 15:34:38.979000,0.4817225
2214,01-12-2021 15:34:39.229000,0.4830036
2215,01-12-2021 15:34:39.479000,0.4830036
2216,01-12-2021 15:34:39.729000,0.4830036
2217,01-12-2021 15:34:39.979000,0.4842848
2218,01-12-2021 15:34:40.229000,0.485566
2219,01-12-2021 15:34:40.479000,0.4842848
2220,01-12-2021 15:34:40.729000,0.4881283
2221,01-12-2021 15:34:40.979000,0.4881283
2222,01-12-2021 15:34:41.229000,0.4868472
2223,01-12-2021 15:34:41.479000,0.4881283
2224,01-12-2021 15:34:41.729000,0.4868472
2225,01-12-2021 15:34:41.979000,0.4842848
2226,01-12-2021 15:34:42.229000,0.4804413
2227,01-12-2021 15:34:42.479000,0.4791601
2228,01-12-2021 15:34:42.729000,0.4791601
2229,01-12-2021 15:34:42.979000,0.4753166
2230,01-12-2021 15:34:43.229000,0.4753166
2231,01-12-2021 15:34:43.479000,0.4727542
2232,01-12-2021 15:34:43.729000,0.4740354
2233,01-12-2021 15:34:43.979000,0.4753166
2234,01-12-2021 15:34:44.229000,0.4765978
2235,01-12-2021 15:34:44.479000,0.4765978
2236,01-12-2021 15:34:44.729000,0.4753166
2237,01-12-2021 15:34:44.979000,0.4765978
2238,01-12-2021 15:34:45.229000,0.4765978
2239,01-12-2021 15:34:45.479000,0.4765978
2240,01-12-2021 15:34:45.729000,0.4765978
2241,01-12-2021 15:34:45.979000,0.4753166
2242,01-12-2021 15:34:46.229000,0.4765978
2243,01-12-2021 15:34:46.479000,0.4753166
2244,01-12-2021 15:34:46.729000,0.4740354
2245,01-12-2021 15:34:46.979000,0.471473
2246,01-12-2021 15:34:47.229000,0.471473
2247,01-12-2021 15:34:47.479000,0.471473
2248,01-12-2021 15:34:47.729000,0.471473
2249,01-12-2021 15:34:47.979000,0.471473
2250,01-12-2021 15:34:48.229000,0.471473
2251,01-12-2021 15:34:48.479000,0.4740354
2252,01-12-2021 15:34:48.729000,0.4727542
2253,01-12-2021 15:34:48.979000,0.4753166
2254,01-12-2021 15:34:49.229000,0.4740354
2255,01-12-2021 15:34:49.479000,0.4765978
2256,01-12-2021 15:34:49.729000,0.4753166
2257,01-12-2021 15:34:49.979000,0.4753166
2258,01-12-2021 15:34:50.229000,0.4753166
2259,01-12-2021 15:34:50.479000,0.4740354
2260,01-12-2021 15:34:50.729000,0.471473
2261,01-12-2021 15:34:50.979000,0.4727542
2262,01-12-2021 15:34:51.229000,0.471473
2263,01-12-2021 15:34:51.479000,0.471473
2264,01-12-2021 15:34:51.729000,0.471473
2265,01-12-2021 15:34:51.979000,0.471473
2266,01-12-2021 15:34:52.229000,0.471473
2267,01-12-2021 15:34:52.479000,0.4740354
2268,01-12-2021 15:34:52.729000,0.4740354
2269,01-12-2021 15:34:52.979000,0.4740354
2270,01-12-2021 15:34:53.229000,0.4727542
2271,01-12-2021 15:34:53.479000,0.4740354
2272,01-12-2021 15:34:53.729000,0.471473
2273,01-12-2021 15:34:53.979000,0.4740354
2274,01-12-2021 15:34:54.229000,0.4727542
2275,01-12-2021 15:34:54.479000,0.4727542
2276,01-12-2021 15:34:54.729000,0.471473
2277,01-12-2021 15:34:54.979000,0.4740354
2278,01-12-2021 15:34:55.229000,0.4740354
2279,01-12-2021 15:34:55.479000,0.4753166
2280,01-12-2021 15:34:55.729000,0.4753166
2281,01-12-2021 15:34:55.979000,0.4740354
2282,01-12-2021 15:34:56.229000,0.4753166
2283,01-12-2021 15:34:56.479000,0.4753166
2284,01-12-2021 15:34:56.729000,0.4753166
2285,01-12-2021 15:34:56.979000,0.4753166
2286,01-12-2021 15:34:57.229000,0.4727542
2287,01-12-2021 15:34:57.479000,0.4727542
2288,01-12-2021 15:34:57.729000,0.4727542
2289,01-12-2021 15:34:57.979000,0.471473
2290,01-12-2021 15:34:58.229000,0.4727542
2291,01-12-2021 15:34:58.479000,0.4753166
2292,01-12-2021 15:34:58.729000,0.4740354
2293,01-12-2021 15:34:58.979000,0.4753166
2294,01-12-2021 15:34:59.229000,0.4765978
2295,01-12-2021 15:34:59.479000,0.4753166
2296,01-12-2021 15:34:59.729000,0.4765978
2297,01-12-2021 15:34:59.979000,0.4753166
2298,01-12-2021 15:35:00.229000,0.4765978
2299,01-12-2021 15:35:00.479000,0.4753166
2300,01-12-2021 15:35:00.729000,0.4740354
2301,01-12-2021 15:35:00.979000,0.4727542
2302,01-12-2021 15:35:01.229000,0.4727542
2303,01-12-2021 15:35:01.479000,0.4727542
2304,01-12-2021 15:35:01.729000,0.4753166
2305,01-12-2021 15:35:01.979000,0.4727542
2306,01-12-2021 15:35:02.229000,0.4753166
2307,01-12-2021 15:35:02.479000,0.4753166
2308,01-12-2021 15:35:02.729000,0.4765978
2309,01-12-2021 15:35:02.979000,0.4765978
2310,01-12-2021 15:35:03.229000,0.4778789
2311,01-12-2021 15:35:03.479000,0.4765978
2312,01-12-2021 15:35:03.729000,0.4765978
2313,01-12-2021 15:35:03.979000,0.4765978
2314,01-12-2021 15:35:04.229000,0.4765978
2315,01-12-2021 15:35:04.479000,0.4740354
2316,01-12-2021 15:35:04.729000,0.4740354
2317,01-12-2021 15:35:04.979000,0.4727542
2318,01-12-2021 15:35:05.229000,0.4740354
2319,01-12-2021 15:35:05.479000,0.4727542
2320,01-12-2021 15:35:05.729000,0.4753166
2321,01-12-2021 15:35:05.979000,0.4753166
2322,01-12-2021 15:35:06.229000,0.4765978
2323,01-12-2021 15:35:06.479000,0.4765978
2324,01-12-2021 15:35:06.729000,0.4765978
2325,01-12-2021 15:35:06.979000,0.4765978
2326,01-12-2021 15:35:07.229000,0.4778789
2327,01-12-2021 15:35:07.479000,0.4740354
2328,01-12-2021 15:35:07.729000,0.4740354
2329,01-12-2021 15:35:07.979000,0.4727542
2330,01-12-2021 15:35:08.229000,0.4753166
2331,01-12-2021 15:35:08.479000,0.4727542
2332,01-12-2021 15:35:08.729000,0.4727542
2333,01-12-2021 15:35:08.979000,0.4727542
2334,01-12-2021 15:35:09.229000,0.4753166
2335,01-12-2021 15:35:09.479000,0.4753166
2336,01-12-2021 15:35:09.729000,0.4727542
2337,01-12-2021 15:35:09.979000,0.4765978
2338,01-12-2021 15:35:10.229000,0.4765978
2339,01-12-2021 15:35:10.479000,0.4765978
2340,01-12-2021 15:35:10.729000,0.4753166
2341,01-12-2021 15:35:10.979000,0.4753166
2342,01-12-2021 15:35:11.229000,0.4765978
2343,01-12-2021 15:35:11.479000,0.4765978
2344,01-12-2021 15:35:11.729000,0.4765978
2345,01-12-2021 15:35:11.979000,0.4765978
2346,01-12-2021 15:35:12.229000,0.4740354
2347,01-12-2021 15:35:12.479000,0.4740354
2348,01-12-2021 15:35:12.729000,0.4753166
2349,01-12-2021 15:35:12.979000,0.4740354
2350,01-12-2021 15:35:13.229000,0.4740354
2351,01-12-2021 15:35:13.479000,0.4740354
2352,01-12-2021 15:35:13.729000,0.4727542
2353,01-12-2021 15:35:13.979000,0.4753166
2354,01-12-2021 15:35:14.229000,0.4765978
2355,01-12-2021 15:35:14.479000,0.4765978
2356,01-12-2021 15:35:14.729000,0.4765978
2357,01-12-2021 15:35:14.979000,0.4765978
2358,01-12-2021 15:35:15.229000,0.4765978
2359,01-12-2021 15:35:15.479000,0.4765978
2360,01-12-2021 15:35:15.729000,0.4765978
2361,01-12-2021 15:35:15.979000,0.4765978
2362,01-12-2021 15:35:16.229000,0.4740354
2363,01-12-2021 15:35:16.479000,0.4740354
2364,01-12-2021 15:35:16.729000,0.4753166
2365,01-12-2021 15:35:16.979000,0.4740354
2366,01-12-2021 15:35:17.229000,0.4753166
2367,01-12-2021 15:35:17.479000,0.4740354
2368,01-12-2021 15:35:17.729000,0.4753166
2369,01-12-2021 15:35:17.979000,0.4778789
2370,01-12-2021 15:35:18.229000,0.4778789
2371,01-12-2021 15:35:18.479000,0.4778789
2372,01-12-2021 15:35:18.729000,0.4778789
2373,01-12-2021 15:35:18.979000,0.4778789
2374,01-12-2021 15:35:19.229000,0.4778789
2375,01-12-2021 15:35:19.479000,0.4778789
2376,01-12-2021 15:35:19.729000,0.4753166
2377,01-12-2021 15:35:19.979000,0.4753166
2378,01-12-2021 15:35:20.229000,0.4740354
2379,01-12-2021 15:35:20.479000,0.4740354
2380,01-12-2021 15:35:20.729000,0.4765978
2381,01-12-2021 15:35:20.979000,0.4778789
2382,01-12-2021 15:35:21.229000,0.4778789
2383,01-12-2021 15:35:21.479000,0.4778789
2384,01-12-2021 15:35:21.729000,0.4778789
2385,01-12-2021 15:35:21.979000,0.4778789
2386,01-12-2021 15:35:22.229000,0.4753166
2387,01-12-2021 15:35:22.479000,0.4765978
2388,01-12-2021 15:35:22.729000,0.4791601
2389,01-12-2021 15:35:22.979000,0.4765978
2390,01-12-2021 15:35:23.229000,0.4765978
2391,01-12-2021 15:35:23.479000,0.4765978
2392,01-12-2021 15:35:23.729000,0.4791601
2393,01-12-2021 15:35:23.979000,0.4842848
2394,01-12-2021 15:35:24.229000,0.4804413
2395,01-12-2021 15:35:24.479000,0.4804413
2396,01-12-2021 15:35:24.729000,0.4842848
2397,01-12-2021 15:35:24.979000,0.4817225
2398,01-12-2021 15:35:25.229000,0.4817225
2399,01-12-2021 15:35:25.479000,0.4804413
2400,01-12-2021 15:35:25.729000,0.4817225
2401,01-12-2021 15:35:25.979000,0.4804413
2402,01-12-2021 15:35:26.229000,0.4791601
2403,01-12-2021 15:35:26.479000,0.4791601
2404,01-12-2021 15:35:26.729000,0.4791601
2405,01-12-2021 15:35:26.979000,0.4804413
2406,01-12-2021 15:35:27.229000,0.4791601
2407,01-12-2021 15:35:27.479000,0.4791601
2408,01-12-2021 15:35:27.729000,0.4804413
2409,01-12-2021 15:35:27.979000,0.4804413
2410,01-12-2021 15:35:28.229000,0.4804413
2411,01-12-2021 15:35:28.479000,0.4830036
2412,01-12-2021 15:35:28.729000,0.4830036
2413,01-12-2021 15:35:28.979000,0.4817225
2414,01-12-2021 15:35:29.229000,0.4817225
2415,01-12-2021 15:35:29.479000,0.4817225
2416,01-12-2021 15:35:29.729000,0.4804413
2417,01-12-2021 15:35:29.979000,0.4804413
2418,01-12-2021 15:35:30.229000,0.4791601
2419,01-12-2021 15:35:30.479000,0.4791601
2420,01-12-2021 15:35:30.729000,0.4804413
2421,01-12-2021 15:35:30.979000,0.4804413
2422,01-12-2021 15:35:31.229000,0.4842848
2423,01-12-2021 15:35:31.479000,0.4817225
2424,01-12-2021 15:35:31.729000,0.4842848
2425,01-12-2021 15:35:31.979000,0.4830036
2426,01-12-2021 15:35:32.229000,0.4842848
2427,01-12-2021 15:35:32.479000,0.4842848
2428,01-12-2021 15:35:32.729000,0.4842848
2429,01-12-2021 15:35:32.979000,0.4830036
2430,01-12-2021 15:35:33.229000,0.4842848
2431,01-12-2021 15:35:33.479000,0.4830036
2432,01-12-2021 15:35:33.729000,0.4817225
2433,01-12-2021 15:35:33.979000,0.4817225
2434,01-12-2021 15:35:34.229000,0.4830036
2435,01-12-2021 15:35:34.479000,0.4817225
2436,01-12-2021 15:35:34.729000,0.4817225
2437,01-12-2021 15:35:34.979000,0.4817225
2438,01-12-2021 15:35:35.229000,0.4817225
2439,01-12-2021 15:35:35.479000,0.4830036
2440,01-12-2021 15:35:35.729000,0.4842848
2441,01-12-2021 15:35:35.979000,0.485566
2442,01-12-2021 15:35:36.229000,0.485566
2443,01-12-2021 15:35:36.479000,0.485566
2444,01-12-2021 15:35:36.729000,0.485566
